id,referencia,marca,capacidad,consumo,ciudad,responsable
4353,ACH01,rico,1481,1386,Sabaneta,Carlos Zapata
5856,ACH43,rico,1618,1651,La estrella,Martha builes
3629,ACH22,kalley,389,394,Medellin,Martha builes
5785,ACH01,kalley,1184,1386,Sabaneta,Martha builes
1892,ACH01,kalley,947,831,Envigado,Ana Rubio
6397,ACH01,sony,2080,2211,itagui,Ana Rubio
3800,ACH01,kalley,1898,1538,La estrella,Martha builes
3711,ACH22,kalley,430,264,Medellin,Pedro Perez
962,ACH43,rico,740,632,Envigado,Carlos Zapata
8547,ACH01,rico,719,572,Envigado,Ana Rubio
6325,ACH43,rico,961,731,Envigado,Ana Rubio
4151,ACH43,sony,517,528,Envigado,Jhon doe
8289,ACH22,sony,118,278,Medellin,Jhon doe
2319,ACH22,kalley,871,659,Envigado,Martha builes
5890,ACH01,sony,132,148,Medellin,Jhon doe
3479,ACH22,sony,1486,1474,Sabaneta,Jhon doe
6131,ACH01,rico,1818,1837,La estrella,Martha builes
8726,ACH01,kalley,1871,1818,La estrella,Carlos Zapata
4663,ACH22,kalley,1939,1901,La estrella,Pedro Perez
196,ACH22,rico,2181,2378,itagui,Pedro Perez
1537,ACH43,kalley,1982,1804,La estrella,Martha builes
654,ACH01,kalley,1256,1442,Sabaneta,Jhon doe
7894,ACH22,rico,755,847,Envigado,Pedro Perez
2279,ACH43,sony,2280,2103,itagui,Carlos Zapata
9255,ACH22,kalley,1632,1977,La estrella,Pedro Perez
4869,ACH22,sony,798,968,Envigado,Martha builes
4209,ACH22,sony,1683,1550,La estrella,Jhon doe
6381,ACH22,sony,2274,2474,itagui,Ana Rubio
2074,ACH43,sony,1087,1322,Sabaneta,Martha builes
3358,ACH01,sony,832,625,Envigado,Jhon doe
8219,ACH43,rico,1515,1636,La estrella,Pedro Perez
8192,ACH43,sony,459,258,Medellin,Pedro Perez
7850,ACH43,rico,505,710,Envigado,Ana Rubio
8692,ACH22,kalley,2024,2411,itagui,Pedro Perez
4681,ACH01,kalley,1918,1733,La estrella,Martha builes
3295,ACH43,rico,857,993,Envigado,Ana Rubio
1736,ACH43,sony,2422,2258,itagui,Carlos Zapata
34,ACH01,rico,2171,2278,itagui,Pedro Perez
9392,ACH22,kalley,668,881,Envigado,Jhon doe
1233,ACH22,sony,957,719,Envigado,Ana Rubio
6577,ACH43,rico,2074,2082,itagui,Pedro Perez
5622,ACH01,sony,361,275,Medellin,Carlos Zapata
2640,ACH43,sony,1352,1339,Sabaneta,Pedro Perez
4081,ACH43,sony,220,289,Medellin,Pedro Perez
677,ACH01,rico,1866,1770,La estrella,Jhon doe
3805,ACH43,kalley,1097,1354,Sabaneta,Carlos Zapata
9546,ACH43,kalley,2227,2126,itagui,Martha builes
2485,ACH01,kalley,1713,1705,La estrella,Ana Rubio
7919,ACH01,rico,677,887,Envigado,Ana Rubio
489,ACH01,rico,2476,2441,itagui,Ana Rubio
7714,ACH01,sony,179,237,Medellin,Pedro Perez
4239,ACH01,sony,838,570,Envigado,Ana Rubio
2608,ACH22,kalley,2263,2462,itagui,Martha builes
7189,ACH43,rico,385,207,Medellin,Martha builes
429,ACH22,kalley,2334,2360,itagui,Carlos Zapata
910,ACH43,rico,955,913,Envigado,Jhon doe
5620,ACH43,kalley,1457,1244,Sabaneta,Jhon doe
1323,ACH01,kalley,1339,1224,Sabaneta,Martha builes
8588,ACH22,sony,987,574,Envigado,Ana Rubio
9048,ACH43,rico,562,602,Envigado,Carlos Zapata
2950,ACH43,kalley,1499,1050,Sabaneta,Pedro Perez
9847,ACH01,sony,681,823,Envigado,Pedro Perez
3775,ACH22,rico,1467,1259,Sabaneta,Pedro Perez
617,ACH22,sony,231,391,Medellin,Pedro Perez
9010,ACH22,rico,1495,1367,Sabaneta,Pedro Perez
9408,ACH01,kalley,1928,1857,La estrella,Pedro Perez
8682,ACH43,rico,347,176,Medellin,Ana Rubio
2562,ACH01,rico,2363,2112,itagui,Pedro Perez
4120,ACH22,kalley,1288,1233,Sabaneta,Carlos Zapata
9623,ACH01,sony,2330,2456,itagui,Carlos Zapata
8783,ACH43,kalley,1831,1882,La estrella,Martha builes
1404,ACH43,rico,2366,2500,itagui,Martha builes
8075,ACH43,sony,1964,1933,La estrella,Martha builes
6859,ACH01,rico,170,483,Medellin,Jhon doe
7205,ACH01,kalley,490,354,Medellin,Pedro Perez
9495,ACH22,kalley,1282,1500,Sabaneta,Martha builes
3073,ACH01,rico,732,816,Envigado,Pedro Perez
5363,ACH01,sony,2057,2008,itagui,Ana Rubio
5894,ACH22,sony,2285,2070,itagui,Ana Rubio
846,ACH22,rico,730,712,Envigado,Martha builes
9695,ACH01,kalley,1776,1583,La estrella,Jhon doe
8383,ACH22,sony,1949,1916,La estrella,Pedro Perez
2809,ACH01,sony,312,405,Medellin,Jhon doe
9890,ACH01,sony,137,244,Medellin,Martha builes
7143,ACH01,rico,1114,1224,Sabaneta,Carlos Zapata
7477,ACH01,rico,2389,2471,itagui,Pedro Perez
3432,ACH01,rico,1221,1108,Sabaneta,Carlos Zapata
5493,ACH22,sony,1874,1567,La estrella,Ana Rubio
6547,ACH22,sony,2075,2278,itagui,Martha builes
4674,ACH43,rico,714,912,Envigado,Martha builes
9418,ACH22,sony,1104,1056,Sabaneta,Carlos Zapata
4131,ACH43,rico,441,202,Medellin,Ana Rubio
1241,ACH43,sony,266,467,Medellin,Ana Rubio
3036,ACH43,rico,1239,1170,Sabaneta,Martha builes
8871,ACH22,sony,752,815,Envigado,Jhon doe
8887,ACH01,kalley,1559,1914,La estrella,Jhon doe
9696,ACH01,rico,1517,1588,La estrella,Carlos Zapata
4782,ACH01,kalley,1170,1013,Sabaneta,Ana Rubio
310,ACH22,rico,1857,1520,La estrella,Jhon doe
3528,ACH01,sony,458,356,Medellin,Martha builes
6272,ACH01,sony,2031,2409,itagui,Pedro Perez
6366,ACH43,sony,1211,1101,Sabaneta,Jhon doe
2678,ACH22,sony,2374,2043,itagui,Martha builes
7053,ACH43,rico,1497,1234,Sabaneta,Ana Rubio
288,ACH43,rico,737,556,Envigado,Jhon doe
8135,ACH43,sony,707,563,Envigado,Martha builes
7258,ACH43,rico,2398,2457,itagui,Pedro Perez
6126,ACH22,rico,2110,2053,itagui,Jhon doe
1624,ACH01,rico,1824,1736,La estrella,Jhon doe
4856,ACH22,rico,526,983,Envigado,Carlos Zapata
8144,ACH22,kalley,1527,1682,La estrella,Jhon doe
8529,ACH01,sony,1960,1926,La estrella,Carlos Zapata
5915,ACH22,sony,1554,1912,La estrella,Carlos Zapata
9071,ACH43,sony,1878,1682,La estrella,Pedro Perez
7163,ACH01,kalley,434,448,Medellin,Martha builes
2322,ACH01,kalley,2093,2296,itagui,Carlos Zapata
5979,ACH43,sony,1291,1049,Sabaneta,Carlos Zapata
4526,ACH01,rico,2066,2095,itagui,Martha builes
3090,ACH22,kalley,1408,1127,Sabaneta,Carlos Zapata
6659,ACH22,sony,930,833,Envigado,Pedro Perez
6862,ACH22,sony,1155,1477,Sabaneta,Jhon doe
5183,ACH01,sony,1504,1644,La estrella,Martha builes
849,ACH22,rico,1454,1275,Sabaneta,Martha builes
9258,ACH22,kalley,2041,2163,itagui,Martha builes
5050,ACH01,rico,1668,1877,La estrella,Ana Rubio
2775,ACH01,rico,2397,2340,itagui,Pedro Perez
3672,ACH01,rico,885,581,Envigado,Ana Rubio
8381,ACH22,rico,1487,1072,Sabaneta,Carlos Zapata
1630,ACH01,sony,1485,1221,Sabaneta,Jhon doe
5405,ACH01,kalley,2029,2110,itagui,Pedro Perez
4314,ACH22,kalley,1627,1644,La estrella,Pedro Perez
1865,ACH22,rico,1092,1182,Sabaneta,Jhon doe
2825,ACH01,kalley,1672,1697,La estrella,Martha builes
3690,ACH22,kalley,2049,2308,itagui,Pedro Perez
5666,ACH43,sony,173,224,Medellin,Pedro Perez
3058,ACH22,rico,1819,1710,La estrella,Pedro Perez
8959,ACH22,rico,2477,2112,itagui,Martha builes
9824,ACH22,kalley,962,627,Envigado,Jhon doe
7060,ACH43,kalley,1758,1837,La estrella,Carlos Zapata
9006,ACH01,sony,2217,2123,itagui,Jhon doe
2732,ACH01,sony,186,351,Medellin,Ana Rubio
4129,ACH01,rico,1492,1451,Sabaneta,Carlos Zapata
7280,ACH22,sony,556,679,Envigado,Jhon doe
6441,ACH22,rico,363,303,Medellin,Pedro Perez
3199,ACH01,rico,976,960,Envigado,Martha builes
3995,ACH43,kalley,1618,1539,La estrella,Pedro Perez
8936,ACH01,sony,1088,1293,Sabaneta,Martha builes
8389,ACH43,sony,1881,1516,La estrella,Carlos Zapata
7715,ACH01,rico,1132,1494,Sabaneta,Ana Rubio
7581,ACH01,sony,193,130,Medellin,Ana Rubio
2447,ACH01,kalley,628,764,Envigado,Carlos Zapata
5531,ACH43,kalley,1258,1068,Sabaneta,Carlos Zapata
467,ACH01,kalley,622,505,Envigado,Ana Rubio
6175,ACH22,rico,1577,1938,La estrella,Ana Rubio
7299,ACH01,sony,1376,1117,Sabaneta,Carlos Zapata
8786,ACH01,kalley,1907,1876,La estrella,Ana Rubio
3794,ACH43,sony,1175,1442,Sabaneta,Carlos Zapata
7004,ACH01,kalley,1197,1225,Sabaneta,Pedro Perez
8312,ACH22,kalley,646,982,Envigado,Pedro Perez
2665,ACH22,rico,238,165,Medellin,Martha builes
8195,ACH01,sony,1686,1676,La estrella,Jhon doe
9785,ACH01,sony,1559,1867,La estrella,Martha builes
6413,ACH22,rico,804,885,Envigado,Pedro Perez
5010,ACH43,sony,1561,1909,La estrella,Martha builes
8286,ACH43,sony,2242,2187,itagui,Martha builes
9985,ACH22,kalley,2182,2133,itagui,Ana Rubio
1900,ACH43,rico,1897,1757,La estrella,Ana Rubio
8320,ACH43,kalley,448,294,Medellin,Pedro Perez
9442,ACH22,sony,1841,1743,La estrella,Pedro Perez
9985,ACH22,sony,2366,2281,itagui,Ana Rubio
6976,ACH01,rico,984,719,Envigado,Carlos Zapata
9638,ACH22,kalley,1970,1757,La estrella,Martha builes
6098,ACH01,kalley,2117,2480,itagui,Ana Rubio
1541,ACH01,sony,549,551,Envigado,Pedro Perez
5883,ACH43,rico,651,845,Envigado,Martha builes
2133,ACH22,rico,366,242,Medellin,Ana Rubio
8175,ACH22,rico,1408,1178,Sabaneta,Ana Rubio
3943,ACH22,kalley,676,676,Envigado,Carlos Zapata
1897,ACH22,kalley,2009,2268,itagui,Martha builes
3685,ACH22,rico,1435,1017,Sabaneta,Carlos Zapata
4369,ACH43,kalley,1121,1036,Sabaneta,Jhon doe
8995,ACH43,sony,222,150,Medellin,Jhon doe
9202,ACH43,kalley,292,250,Medellin,Jhon doe
5498,ACH01,kalley,328,304,Medellin,Jhon doe
5612,ACH43,sony,397,205,Medellin,Carlos Zapata
1676,ACH43,sony,617,765,Envigado,Pedro Perez
4201,ACH43,kalley,298,205,Medellin,Carlos Zapata
5496,ACH01,sony,1231,1039,Sabaneta,Pedro Perez
9410,ACH22,kalley,770,700,Envigado,Carlos Zapata
3494,ACH22,kalley,1267,1167,Sabaneta,Ana Rubio
896,ACH01,rico,124,138,Medellin,Carlos Zapata
5570,ACH43,kalley,212,390,Medellin,Carlos Zapata
8343,ACH22,sony,375,149,Medellin,Martha builes
2541,ACH22,rico,1383,1001,Sabaneta,Pedro Perez
3350,ACH01,rico,1996,1609,La estrella,Jhon doe
6187,ACH01,kalley,1550,1607,La estrella,Carlos Zapata
7564,ACH01,rico,1946,1530,La estrella,Jhon doe
1338,ACH43,sony,307,274,Medellin,Ana Rubio
5165,ACH22,sony,1816,1613,La estrella,Carlos Zapata
7665,ACH43,rico,1134,1073,Sabaneta,Martha builes
3703,ACH43,sony,1851,1842,La estrella,Martha builes
4277,ACH01,sony,1531,1650,La estrella,Pedro Perez
7702,ACH43,rico,757,743,Envigado,Martha builes
9913,ACH01,kalley,429,350,Medellin,Carlos Zapata
7010,ACH01,kalley,255,229,Medellin,Ana Rubio
3451,ACH43,sony,1587,1848,La estrella,Carlos Zapata
8932,ACH43,rico,2141,2389,itagui,Ana Rubio
9618,ACH22,rico,1667,1767,La estrella,Martha builes
3998,ACH22,sony,1014,1354,Sabaneta,Pedro Perez
4385,ACH01,kalley,955,781,Envigado,Carlos Zapata
7026,ACH22,kalley,1628,1685,La estrella,Pedro Perez
3114,ACH01,rico,947,597,Envigado,Martha builes
4353,ACH01,kalley,443,167,Medellin,Martha builes
7125,ACH01,sony,642,930,Envigado,Ana Rubio
5642,ACH22,sony,1603,1577,La estrella,Pedro Perez
5936,ACH43,kalley,470,371,Medellin,Carlos Zapata
8855,ACH01,sony,2483,2205,itagui,Pedro Perez
6381,ACH43,sony,1000,1149,Sabaneta,Carlos Zapata
199,ACH01,sony,2035,2253,itagui,Jhon doe
6235,ACH43,kalley,158,458,Medellin,Martha builes
3915,ACH22,sony,741,529,Envigado,Ana Rubio
9641,ACH43,rico,2351,2203,itagui,Jhon doe
8662,ACH01,kalley,2021,2487,itagui,Jhon doe
4319,ACH22,kalley,2124,2081,itagui,Martha builes
7322,ACH01,kalley,107,456,Medellin,Martha builes
5021,ACH22,kalley,373,163,Medellin,Ana Rubio
1045,ACH43,kalley,1093,1272,Sabaneta,Martha builes
4633,ACH43,kalley,731,971,Envigado,Ana Rubio
4054,ACH22,rico,993,986,Envigado,Martha builes
4590,ACH22,sony,1949,1788,La estrella,Jhon doe
6912,ACH01,sony,1449,1341,Sabaneta,Pedro Perez
6149,ACH01,kalley,1588,1742,La estrella,Ana Rubio
1607,ACH43,sony,529,877,Envigado,Pedro Perez
2550,ACH22,rico,1618,1894,La estrella,Martha builes
9853,ACH22,rico,1696,1738,La estrella,Ana Rubio
6624,ACH43,rico,381,402,Medellin,Ana Rubio
3347,ACH22,rico,1991,1776,La estrella,Carlos Zapata
4005,ACH43,rico,1309,1054,Sabaneta,Ana Rubio
8904,ACH01,rico,362,403,Medellin,Pedro Perez
5839,ACH01,rico,1633,1803,La estrella,Martha builes
777,ACH01,rico,1328,1216,Sabaneta,Pedro Perez
9702,ACH01,sony,2096,2319,itagui,Ana Rubio
848,ACH22,sony,1468,1011,Sabaneta,Martha builes
6540,ACH43,kalley,321,142,Medellin,Jhon doe
2134,ACH22,sony,633,969,Envigado,Ana Rubio
3840,ACH01,sony,209,256,Medellin,Martha builes
3471,ACH22,rico,1050,1029,Sabaneta,Pedro Perez
9534,ACH01,sony,2082,2446,itagui,Pedro Perez
785,ACH22,rico,2464,2396,itagui,Jhon doe
7148,ACH22,kalley,150,185,Medellin,Pedro Perez
8109,ACH22,sony,772,894,Envigado,Ana Rubio
6913,ACH01,sony,1891,1603,La estrella,Martha builes
5913,ACH01,sony,2110,2374,itagui,Carlos Zapata
4352,ACH43,kalley,1338,1275,Sabaneta,Carlos Zapata
8405,ACH01,kalley,154,437,Medellin,Jhon doe
9472,ACH01,rico,1717,1671,La estrella,Carlos Zapata
1166,ACH22,sony,2042,2053,itagui,Jhon doe
8879,ACH22,kalley,1825,1931,La estrella,Pedro Perez
3553,ACH01,kalley,1744,1996,La estrella,Jhon doe
3420,ACH22,sony,641,769,Envigado,Jhon doe
1380,ACH22,rico,2079,2013,itagui,Pedro Perez
9227,ACH22,rico,196,217,Medellin,Pedro Perez
4933,ACH22,sony,1767,1912,La estrella,Carlos Zapata
6517,ACH01,sony,1502,1588,La estrella,Jhon doe
9603,ACH22,rico,334,341,Medellin,Ana Rubio
2983,ACH22,sony,2404,2015,itagui,Carlos Zapata
1724,ACH43,rico,1148,1476,Sabaneta,Ana Rubio
7429,ACH22,sony,1864,1776,La estrella,Martha builes
5431,ACH22,rico,1922,1805,La estrella,Jhon doe
5931,ACH43,sony,600,711,Envigado,Jhon doe
3110,ACH43,sony,892,519,Envigado,Carlos Zapata
3121,ACH01,sony,1944,1740,La estrella,Jhon doe
850,ACH22,kalley,2081,2204,itagui,Jhon doe
6126,ACH22,rico,994,954,Envigado,Carlos Zapata
5350,ACH01,kalley,2238,2371,itagui,Pedro Perez
6179,ACH22,kalley,1525,1812,La estrella,Martha builes
9514,ACH22,rico,836,888,Envigado,Ana Rubio
732,ACH01,sony,290,279,Medellin,Martha builes
6762,ACH22,kalley,476,151,Medellin,Pedro Perez
4598,ACH01,rico,133,144,Medellin,Carlos Zapata
422,ACH01,kalley,295,184,Medellin,Pedro Perez
659,ACH22,kalley,532,846,Envigado,Pedro Perez
8983,ACH22,kalley,171,358,Medellin,Jhon doe
877,ACH01,rico,1965,1772,La estrella,Martha builes
8982,ACH22,sony,936,502,Envigado,Jhon doe
9686,ACH22,rico,2250,2013,itagui,Jhon doe
8092,ACH01,kalley,1251,1359,Sabaneta,Carlos Zapata
78,ACH43,sony,102,404,Medellin,Jhon doe
9074,ACH43,rico,1263,1214,Sabaneta,Martha builes
1773,ACH22,sony,2237,2068,itagui,Carlos Zapata
2322,ACH01,sony,2169,2285,itagui,Martha builes
7708,ACH22,rico,656,503,Envigado,Ana Rubio
5722,ACH43,rico,577,753,Envigado,Pedro Perez
1143,ACH22,kalley,1962,1641,La estrella,Jhon doe
7745,ACH22,sony,1484,1123,Sabaneta,Pedro Perez
7735,ACH43,sony,1437,1115,Sabaneta,Martha builes
5984,ACH22,kalley,2241,2045,itagui,Pedro Perez
7681,ACH22,kalley,1045,1367,Sabaneta,Jhon doe
5773,ACH01,sony,1258,1104,Sabaneta,Ana Rubio
5345,ACH22,kalley,848,614,Envigado,Ana Rubio
9899,ACH22,rico,341,372,Medellin,Martha builes
4252,ACH01,rico,625,557,Envigado,Carlos Zapata
1593,ACH01,sony,363,101,Medellin,Martha builes
9265,ACH43,sony,211,314,Medellin,Pedro Perez
7993,ACH22,sony,1891,1644,La estrella,Martha builes
4107,ACH22,sony,2119,2335,itagui,Carlos Zapata
8602,ACH43,sony,2000,2432,itagui,Pedro Perez
9264,ACH01,sony,1002,1453,Sabaneta,Carlos Zapata
1161,ACH22,sony,1058,1285,Sabaneta,Martha builes
4464,ACH43,rico,1952,1937,La estrella,Jhon doe
2906,ACH01,kalley,1210,1420,Sabaneta,Pedro Perez
2263,ACH22,kalley,334,383,Medellin,Ana Rubio
5391,ACH22,kalley,461,448,Medellin,Pedro Perez
9116,ACH43,rico,1345,1184,Sabaneta,Pedro Perez
3679,ACH22,kalley,2341,2301,itagui,Carlos Zapata
1487,ACH43,rico,189,295,Medellin,Martha builes
2548,ACH43,kalley,1353,1324,Sabaneta,Ana Rubio
6789,ACH01,sony,1686,1788,La estrella,Jhon doe
5548,ACH01,kalley,1054,1348,Sabaneta,Ana Rubio
3856,ACH43,rico,472,464,Medellin,Ana Rubio
8917,ACH01,sony,2119,2465,itagui,Martha builes
5157,ACH22,kalley,1841,1900,La estrella,Martha builes
4392,ACH01,rico,1347,1064,Sabaneta,Ana Rubio
2014,ACH43,rico,2374,2118,itagui,Ana Rubio
5816,ACH22,kalley,1968,1661,La estrella,Carlos Zapata
1733,ACH43,kalley,1842,1643,La estrella,Jhon doe
4289,ACH22,rico,532,637,Envigado,Ana Rubio
3406,ACH01,kalley,1986,1587,La estrella,Martha builes
5402,ACH22,sony,815,509,Envigado,Pedro Perez
4145,ACH22,rico,2206,2356,itagui,Carlos Zapata
5655,ACH01,kalley,2033,2274,itagui,Carlos Zapata
4206,ACH43,kalley,1924,1946,La estrella,Ana Rubio
2406,ACH01,sony,1386,1121,Sabaneta,Ana Rubio
7070,ACH01,sony,2189,2022,itagui,Jhon doe
4683,ACH01,sony,1316,1437,Sabaneta,Carlos Zapata
8304,ACH01,sony,555,915,Envigado,Martha builes
628,ACH01,rico,1514,1923,La estrella,Carlos Zapata
3437,ACH43,kalley,1815,1882,La estrella,Jhon doe
8878,ACH22,sony,109,392,Medellin,Ana Rubio
145,ACH43,kalley,1010,1076,Sabaneta,Martha builes
1192,ACH01,kalley,584,965,Envigado,Martha builes
3624,ACH43,sony,911,773,Envigado,Ana Rubio
4402,ACH01,kalley,1076,1140,Sabaneta,Ana Rubio
7997,ACH43,rico,1371,1171,Sabaneta,Jhon doe
4241,ACH22,kalley,2344,2056,itagui,Martha builes
7185,ACH22,rico,2036,2379,itagui,Jhon doe
1918,ACH01,sony,2447,2028,itagui,Ana Rubio
6422,ACH43,rico,2327,2077,itagui,Carlos Zapata
3207,ACH22,kalley,2180,2012,itagui,Ana Rubio
7480,ACH43,rico,531,597,Envigado,Ana Rubio
1218,ACH43,sony,1456,1416,Sabaneta,Carlos Zapata
7300,ACH01,kalley,1893,1895,La estrella,Pedro Perez
5922,ACH22,sony,2205,2008,itagui,Carlos Zapata
2702,ACH01,kalley,505,839,Envigado,Martha builes
5229,ACH01,rico,1246,1029,Sabaneta,Martha builes
4004,ACH01,sony,1187,1260,Sabaneta,Carlos Zapata
7821,ACH22,rico,2416,2145,itagui,Carlos Zapata
5279,ACH22,sony,118,156,Medellin,Jhon doe
7303,ACH22,sony,1040,1365,Sabaneta,Martha builes
7110,ACH22,sony,2392,2315,itagui,Carlos Zapata
119,ACH01,rico,552,936,Envigado,Jhon doe
6102,ACH43,sony,1778,1879,La estrella,Jhon doe
5767,ACH22,rico,1084,1175,Sabaneta,Jhon doe
2936,ACH43,sony,2035,2467,itagui,Martha builes
4608,ACH43,rico,1528,1582,La estrella,Martha builes
3221,ACH22,sony,453,394,Medellin,Jhon doe
1566,ACH43,rico,1260,1220,Sabaneta,Pedro Perez
9692,ACH22,sony,107,367,Medellin,Pedro Perez
2957,ACH22,rico,1807,1966,La estrella,Carlos Zapata
3997,ACH01,rico,293,318,Medellin,Pedro Perez
6503,ACH43,rico,1645,1775,La estrella,Pedro Perez
5839,ACH22,kalley,2237,2447,itagui,Pedro Perez
4686,ACH43,rico,2476,2486,itagui,Ana Rubio
1758,ACH22,sony,2232,2378,itagui,Martha builes
1472,ACH43,kalley,456,442,Medellin,Jhon doe
6763,ACH22,rico,641,505,Envigado,Martha builes
8337,ACH22,sony,2027,2021,itagui,Carlos Zapata
8254,ACH43,kalley,744,663,Envigado,Jhon doe
8154,ACH43,rico,1051,1231,Sabaneta,Carlos Zapata
4033,ACH01,kalley,430,187,Medellin,Carlos Zapata
2288,ACH01,rico,488,405,Medellin,Carlos Zapata
2277,ACH22,kalley,1677,1976,La estrella,Carlos Zapata
9850,ACH22,kalley,2403,2013,itagui,Ana Rubio
1315,ACH01,rico,932,764,Envigado,Pedro Perez
4882,ACH43,rico,2203,2015,itagui,Pedro Perez
998,ACH22,sony,2193,2150,itagui,Jhon doe
849,ACH01,kalley,2138,2244,itagui,Pedro Perez
3106,ACH22,sony,1485,1476,Sabaneta,Carlos Zapata
9809,ACH22,rico,1456,1039,Sabaneta,Ana Rubio
2907,ACH22,sony,613,703,Envigado,Pedro Perez
1792,ACH43,kalley,2415,2319,itagui,Ana Rubio
5759,ACH01,rico,1579,1836,La estrella,Martha builes
8266,ACH43,rico,2370,2122,itagui,Ana Rubio
9232,ACH43,rico,154,235,Medellin,Carlos Zapata
1597,ACH22,kalley,1010,1017,Sabaneta,Pedro Perez
8806,ACH01,rico,145,167,Medellin,Carlos Zapata
3059,ACH01,sony,815,992,Envigado,Ana Rubio
998,ACH43,sony,1601,1643,La estrella,Pedro Perez
2896,ACH22,sony,582,597,Envigado,Martha builes
9677,ACH43,sony,2456,2177,itagui,Ana Rubio
7559,ACH01,rico,1445,1214,Sabaneta,Carlos Zapata
8033,ACH22,sony,1755,1501,La estrella,Martha builes
6451,ACH43,rico,185,430,Medellin,Pedro Perez
7525,ACH43,kalley,235,115,Medellin,Martha builes
7643,ACH01,kalley,1769,1804,La estrella,Carlos Zapata
5821,ACH43,sony,2310,2099,itagui,Ana Rubio
9154,ACH43,sony,1920,1732,La estrella,Ana Rubio
9522,ACH22,sony,1452,1392,Sabaneta,Carlos Zapata
6810,ACH01,sony,325,451,Medellin,Jhon doe
5129,ACH01,kalley,1090,1476,Sabaneta,Martha builes
963,ACH22,rico,276,456,Medellin,Martha builes
2440,ACH43,rico,2203,2055,itagui,Ana Rubio
9750,ACH01,kalley,1036,1102,Sabaneta,Ana Rubio
46,ACH43,kalley,1715,1590,La estrella,Pedro Perez
886,ACH22,rico,2257,2370,itagui,Carlos Zapata
687,ACH01,kalley,543,935,Envigado,Martha builes
4465,ACH43,rico,419,417,Medellin,Jhon doe
4823,ACH22,rico,527,758,Envigado,Carlos Zapata
2695,ACH22,sony,1440,1430,Sabaneta,Martha builes
3065,ACH01,rico,1644,1906,La estrella,Ana Rubio
9580,ACH01,rico,1878,1515,La estrella,Martha builes
1055,ACH43,sony,517,668,Envigado,Pedro Perez
7173,ACH01,rico,2154,2139,itagui,Carlos Zapata
3795,ACH22,sony,1513,1508,La estrella,Ana Rubio
4368,ACH01,kalley,558,757,Envigado,Jhon doe
2804,ACH22,kalley,1106,1138,Sabaneta,Pedro Perez
7478,ACH01,kalley,601,689,Envigado,Pedro Perez
5617,ACH22,rico,1609,1992,La estrella,Carlos Zapata
3527,ACH01,sony,2407,2211,itagui,Carlos Zapata
8358,ACH22,sony,402,396,Medellin,Martha builes
4137,ACH43,sony,1944,1786,La estrella,Martha builes
2735,ACH43,kalley,2001,2206,itagui,Carlos Zapata
9105,ACH43,rico,1329,1139,Sabaneta,Martha builes
9597,ACH01,kalley,1343,1122,Sabaneta,Martha builes
5859,ACH01,kalley,1097,1244,Sabaneta,Carlos Zapata
3629,ACH01,kalley,2218,2305,itagui,Carlos Zapata
4883,ACH01,sony,578,509,Envigado,Pedro Perez
1184,ACH01,sony,1713,1560,La estrella,Carlos Zapata
6336,ACH43,sony,754,858,Envigado,Carlos Zapata
6068,ACH43,kalley,685,576,Envigado,Carlos Zapata
9360,ACH43,sony,1179,1422,Sabaneta,Pedro Perez
5392,ACH43,rico,1822,1762,La estrella,Pedro Perez
4290,ACH43,rico,1628,1531,La estrella,Pedro Perez
2108,ACH43,rico,705,531,Envigado,Jhon doe
4064,ACH22,kalley,300,417,Medellin,Pedro Perez
9260,ACH22,kalley,214,116,Medellin,Martha builes
8359,ACH43,rico,1136,1361,Sabaneta,Jhon doe
8940,ACH43,rico,2053,2042,itagui,Ana Rubio
6711,ACH22,sony,828,805,Envigado,Jhon doe
692,ACH01,sony,1138,1019,Sabaneta,Pedro Perez
2205,ACH01,sony,1155,1422,Sabaneta,Carlos Zapata
9909,ACH22,kalley,2125,2087,itagui,Martha builes
4710,ACH43,kalley,2362,2418,itagui,Pedro Perez
9607,ACH43,rico,1879,1785,La estrella,Jhon doe
5962,ACH43,kalley,1421,1337,Sabaneta,Jhon doe
1590,ACH43,kalley,169,118,Medellin,Carlos Zapata
7897,ACH01,rico,319,150,Medellin,Ana Rubio
5807,ACH22,kalley,1598,1621,La estrella,Carlos Zapata
2393,ACH43,sony,1706,1697,La estrella,Carlos Zapata
2111,ACH22,kalley,824,535,Envigado,Martha builes
1963,ACH22,kalley,171,482,Medellin,Carlos Zapata
1700,ACH22,sony,414,483,Medellin,Carlos Zapata
1551,ACH22,rico,2037,2223,itagui,Martha builes
3503,ACH43,rico,814,899,Envigado,Martha builes
2915,ACH22,kalley,282,179,Medellin,Jhon doe
2316,ACH01,rico,1304,1249,Sabaneta,Pedro Perez
8077,ACH01,sony,634,822,Envigado,Carlos Zapata
1384,ACH01,rico,1549,1951,La estrella,Pedro Perez
7272,ACH22,kalley,1747,1858,La estrella,Carlos Zapata
6674,ACH43,sony,413,206,Medellin,Martha builes
2300,ACH22,kalley,1548,1593,La estrella,Pedro Perez
5986,ACH22,kalley,1794,1934,La estrella,Pedro Perez
7480,ACH22,sony,771,941,Envigado,Pedro Perez
8394,ACH22,rico,2203,2219,itagui,Martha builes
4033,ACH43,kalley,497,162,Medellin,Jhon doe
8487,ACH01,sony,293,262,Medellin,Jhon doe
9475,ACH43,sony,2499,2420,itagui,Ana Rubio
